state,statefp,cd113fp,zip5
AR,05,02,72214
AR,05,02,72216
AR,05,02,72215
AR,05,02,72223
AR,05,02,72222
AR,05,02,72295
AR,05,02,72221
AR,05,02,72260
AR,05,02,72225
AR,05,02,72227
AR,05,02,72231
AR,05,02,72031
AR,05,02,72032
AR,05,02,72030
AR,05,02,72035
AR,05,02,72034
AR,05,02,72033
AR,05,02,72063
AR,05,02,72045
AR,05,02,72039
AR,05,02,72053
AR,05,02,72047
AR,05,02,72052
AR,05,02,72061
AR,05,02,72060
AR,05,02,72058
AR,05,02,72065
AR,05,02,72068
AR,05,02,72070
AR,05,02,72081
AR,05,02,72076
AR,05,02,72080
AR,05,02,72078
AR,05,02,72085
AR,05,02,72082
AR,05,02,72099
AR,05,02,72089
AR,05,02,72088
AR,05,02,72103
AR,05,02,72102
AR,05,02,72106
AR,05,02,72107
AR,05,02,72212
AR,05,02,72115
AR,05,02,72145
AR,05,02,72111
AR,05,02,72114
AR,05,02,72113
AR,05,02,72121
AR,05,02,72120
AR,05,02,72116
AR,05,02,72119
AR,05,02,72117
AR,05,02,72118
AR,05,02,72143
AR,05,02,72122
AR,05,02,72142
AR,05,02,72124
AR,05,02,72127
AR,05,02,72126
AR,05,02,72125
AR,05,02,72141
AR,05,02,72139
AR,05,02,72135
AR,05,02,72137
AR,05,02,72136
AR,05,02,72199
AR,05,02,72153
AR,05,02,72204
AR,05,02,72149
AR,05,02,72167
AR,05,02,72158
AR,05,02,72157
AR,05,02,72156
AR,05,02,72164
AR,05,02,72198
AR,05,02,72178
AR,05,02,72173
AR,05,02,72209
AR,05,02,72190
AR,05,02,72181
AR,05,02,72180
AR,05,02,72183
AR,05,02,72201
AR,05,02,72203
AR,05,02,72202
AR,05,02,72205
AR,05,02,72207
AR,05,02,72206
AR,05,02,72002
AR,05,02,72211
AR,05,02,72001
AR,05,02,72013
AR,05,02,72012
AR,05,02,72011
AR,05,02,72010
AR,05,02,72028
AR,05,02,72016
AR,05,02,72027
AR,05,02,72015
AR,05,02,72020
AR,05,02,72019
AR,05,02,72629
AR,05,02,72018
AR,05,02,72025
AR,05,02,72210
AR,05,02,72022
AR,05,03,72682
AR,05,03,72847
AR,05,03,72655
AR,05,03,72662
AR,05,03,72661
AR,05,03,72660
AR,05,03,72668
AR,05,03,72669
AR,05,03,72687
AR,05,03,72837
AR,05,03,72679
AR,05,03,72677
AR,05,03,72672
AR,05,03,72843
AR,05,03,72858
AR,05,03,72919
AR,05,03,72856
AR,05,03,72685
AR,05,03,72904
AR,05,03,72918
AR,05,03,72901
AR,05,03,72903
AR,05,03,72902
AR,05,03,72905
AR,05,03,72917
AR,05,03,72913
AR,05,03,72683
AR,05,03,72908
AR,05,03,72906
AR,05,03,72916
AR,05,03,72914
AR,05,03,72727
AR,05,03,72801
AR,05,03,72923
AR,05,03,72722
AR,05,03,72704
AR,05,03,72701
AR,05,03,72711
AR,05,03,72703
AR,05,03,72702
AR,05,03,72714
AR,05,03,72712
AR,05,03,72715
AR,05,03,72718
AR,05,03,72717
AR,05,03,72719
AR,05,03,72716
AR,05,03,72762
AR,05,03,72729
AR,05,03,72730
AR,05,03,72728
AR,05,03,72734
AR,05,03,72733
AR,05,03,72732
AR,05,03,72735
AR,05,03,72739
AR,05,03,72737
AR,05,03,72736
AR,05,03,72932
AR,05,03,72741
AR,05,03,72747
AR,05,03,72745
AR,05,03,72744
AR,05,03,72761
AR,05,03,72749
AR,05,03,72751
AR,05,03,72753
AR,05,03,72758
AR,05,03,72757
AR,05,03,72756
AR,05,03,72768
AR,05,03,72774
AR,05,03,72765
AR,05,03,72764
AR,05,03,72766
AR,05,03,72770
AR,05,03,72769
AR,05,03,72811
AR,05,03,72802
AR,05,03,72812
AR,05,03,72937
AR,05,03,72936
AR,05,03,72823
AR,05,03,72602
AR,05,03,72945
AR,05,03,72957
AR,05,03,72948
AR,05,03,72601
AR,05,03,72956
AR,05,03,72955
AR,05,03,72952
AR,05,03,72615
AR,05,03,72630
AR,05,03,72959
AR,05,03,72613
AR,05,03,72611
AR,05,03,72616
AR,05,03,72619
AR,05,03,72626
AR,05,03,72648
AR,05,03,72631
AR,05,03,72640
AR,05,03,72634
AR,05,03,72633
AR,05,03,72632
AR,05,03,72638
AR,05,03,72644
AR,05,04,72838
AR,05,04,71922
AR,05,04,71913
AR,05,04,72921
AR,05,04,72666
AR,05,04,71613
AR,05,04,71651
AR,05,04,71933
AR,05,04,71612
AR,05,04,71857
AR,05,04,71842
AR,05,04,71611
AR,05,04,71647
AR,05,04,72670
AR,05,04,71921
AR,05,04,71631
AR,05,04,71635
AR,05,04,71646
AR,05,04,71920
AR,05,04,71642
AR,05,04,71914
AR,05,04,71932
AR,05,04,71929
AR,05,04,71665
AR,05,04,71652
AR,05,04,71663
AR,05,04,71657
AR,05,04,71923
AR,05,04,71656
AR,05,04,71655
AR,05,04,71658
AR,05,04,71661
AR,05,04,71660
AR,05,04,71659
AR,05,04,72841
AR,05,04,71841
AR,05,04,71724
AR,05,04,71937
AR,05,04,71671
AR,05,04,71941
AR,05,04,71940
AR,05,04,71670
AR,05,04,71958
AR,05,04,71722
AR,05,04,71676
AR,05,04,71675
AR,05,04,71762
AR,05,04,71721
AR,05,04,71677
AR,05,04,71720
AR,05,04,71711
AR,05,04,71701
AR,05,04,71730
AR,05,04,71745
AR,05,04,71728
AR,05,04,71935
AR,05,04,71759
AR,05,04,71725
AR,05,04,71726
AR,05,04,71744
AR,05,04,71740
AR,05,04,71731
AR,05,04,71743
AR,05,04,72846
AR,05,04,71742
AR,05,04,72840
AR,05,04,71747
AR,05,04,72839
AR,05,04,71749
AR,05,04,71758
AR,05,04,71750
AR,05,04,71748
AR,05,04,71754
AR,05,04,71751
AR,05,04,71753
AR,05,04,71752
AR,05,04,71802
AR,05,04,71768
AR,05,04,71770
AR,05,04,71766
AR,05,04,71765
AR,05,04,71763
AR,05,04,71764
AR,05,04,71801
AR,05,04,71837
AR,05,04,71840
AR,05,04,71772
AR,05,04,71826
AR,05,04,71820
AR,05,04,71836
AR,05,04,71822
AR,05,04,71825
AR,05,04,71823
AR,05,04,71835
AR,05,04,71827
AR,05,04,71828
AR,05,04,71831
AR,05,04,71834
AR,05,04,71833
AR,05,04,71832
AR,05,04,71838
AR,05,04,71839
AR,05,04,72057
AR,05,04,72842
AR,05,04,72845
AR,05,04,72853
AR,05,04,71846
AR,05,04,71957
AR,05,04,71844
AR,05,04,72860
AR,05,04,72079
AR,05,04,72852
AR,05,04,72851
AR,05,04,72855
AR,05,04,71845
AR,05,04,72854
AR,05,04,72084
AR,05,04,72857
AR,05,04,72865
AR,05,04,72863
AR,05,04,71956
AR,05,04,71851
AR,05,04,71847
AR,05,04,72087
AR,05,04,71953
AR,05,04,71852
AR,05,04,71943
AR,05,04,71853
AR,05,04,71942
AR,05,04,71855
AR,05,04,71854
AR,05,04,72104
AR,05,04,71945
AR,05,04,72105
AR,05,04,71952
AR,05,04,71944
AR,05,04,71949
AR,05,04,71951
AR,05,04,71950
AR,05,04,72933
AR,05,04,71858
AR,05,04,72827
AR,05,04,71859
AR,05,04,71910
AR,05,04,71960
AR,05,04,71964
AR,05,04,71901
AR,05,04,71603
AR,05,04,72835
AR,05,04,71972
AR,05,04,72927
AR,05,04,71865
AR,05,04,72944
AR,05,04,72926
AR,05,04,71959
AR,05,04,72721
AR,05,04,71860
AR,05,04,72740
AR,05,04,72738
AR,05,04,71962
AR,05,04,72776
AR,05,04,72928
AR,05,04,72742
AR,05,04,72760
AR,05,04,72752
AR,05,04,71862
AR,05,04,72129
AR,05,04,71961
AR,05,04,72128
AR,05,04,72930
AR,05,04,72773
AR,05,04,72132
AR,05,04,71864
AR,05,04,71861
AR,05,04,71866
AR,05,04,72152
AR,05,04,71971
AR,05,04,72150
AR,05,04,72943
AR,05,04,72935
AR,05,04,72182
AR,05,04,72934
AR,05,04,72826
AR,05,04,71965
AR,05,04,72941
AR,05,04,72938
AR,05,04,71970
AR,05,04,72824
AR,05,04,71966
AR,05,04,72940
AR,05,04,72820
AR,05,04,71969
AR,05,04,71968
AR,05,04,72821
AR,05,04,71602
AR,05,04,71998
AR,05,04,72946
AR,05,04,72834
AR,05,04,72830
AR,05,04,71973
AR,05,04,71909
AR,05,04,72958
AR,05,04,71999
AR,05,04,72829
AR,05,04,72828
AR,05,04,72947
AR,05,04,72949
AR,05,04,72004
AR,05,04,72951
AR,05,04,72950
AR,05,04,71903
AR,05,04,71902
AR,05,04,72833
AR,05,04,71601
AR,05,04,72628
AR,05,04,72624
AR,05,04,72832
AR,05,04,72641
AZ,04,01,86040
AZ,04,01,85228
AZ,04,01,85223
AZ,04,01,85230
AZ,04,01,85239
AZ,04,01,85237
AZ,04,01,86039
AZ,04,01,85231
AZ,04,01,85235
AZ,04,01,85241
AZ,04,01,85247
AZ,04,01,85245
AZ,04,01,85293
AZ,04,01,85238
AZ,04,01,85294
AZ,04,01,85658
AZ,04,01,85534
AZ,04,01,85533
AZ,04,01,85652
AZ,04,01,85532
AZ,04,01,85653
AZ,04,01,85654
AZ,04,01,85531
AZ,04,01,85530
AZ,04,01,85502
AZ,04,01,85501
AZ,04,01,85536
AZ,04,01,85535
AZ,04,01,85546
AZ,04,01,85540
AZ,04,01,85539
AZ,04,01,85542
AZ,04,01,85543
AZ,04,01,85548
AZ,04,01,85550
AZ,04,01,85552
AZ,04,01,85551
AZ,04,01,85222
AZ,04,01,85273
AZ,04,01,85272
AZ,04,01,85292
AZ,04,01,85291
AZ,04,01,86342
AZ,04,01,86508
AZ,04,01,86507
AZ,04,01,86502
AZ,04,01,86503
AZ,04,01,86504
AZ,04,01,86506
AZ,04,01,86505
AZ,04,01,86511
AZ,04,01,86510
AZ,04,01,86512
AZ,04,01,86520
AZ,04,01,86556
AZ,04,01,86515
AZ,04,01,86514
AZ,04,01,86547
AZ,04,01,86538
AZ,04,01,86535
AZ,04,01,86545
AZ,04,01,86540
AZ,04,01,86053
AZ,04,01,86341
AZ,04,01,86052
AZ,04,01,85912
AZ,04,01,85911
AZ,04,01,86038
AZ,04,01,86047
AZ,04,01,86045
AZ,04,01,86044
AZ,04,01,86042
AZ,04,01,86043
AZ,04,01,85739
AZ,04,01,85738
AZ,04,01,85737
AZ,04,01,86046
AZ,04,01,85755
AZ,04,01,86054
AZ,04,01,85902
AZ,04,01,86322
AZ,04,01,86339
AZ,04,01,85901
AZ,04,01,86340
AZ,04,01,86336
AZ,04,01,86335
AZ,04,01,85922
AZ,04,01,85920
AZ,04,01,85924
AZ,04,01,85925
AZ,04,01,85923
AZ,04,01,85935
AZ,04,01,85927
AZ,04,01,85932
AZ,04,01,85926
AZ,04,01,85928
AZ,04,01,85931
AZ,04,01,85930
AZ,04,01,85929
AZ,04,01,85934
AZ,04,01,85933
AZ,04,01,86022
AZ,04,01,86351
AZ,04,01,86036
AZ,04,01,86020
AZ,04,01,85940
AZ,04,01,85618
AZ,04,01,85938
AZ,04,01,85937
AZ,04,01,85936
AZ,04,01,85939
AZ,04,01,86002
AZ,04,01,86001
AZ,04,01,85942
AZ,04,01,85941
AZ,04,01,86011
AZ,04,01,86004
AZ,04,01,86003
AZ,04,01,86412
AZ,04,01,86016
AZ,04,01,86018
AZ,04,01,86015
AZ,04,01,86017
AZ,04,01,86030
AZ,04,01,86025
AZ,04,01,86024
AZ,04,01,86035
AZ,04,01,86023
AZ,04,01,86034
AZ,04,01,86434
AZ,04,01,86028
AZ,04,01,86435
AZ,04,01,86031
AZ,04,01,86033
AZ,04,01,86032
AZ,04,01,85221
AZ,04,01,85623
AZ,04,01,85631
AZ,04,02,85644
AZ,04,02,85716
AZ,04,02,85610
AZ,04,02,85715
AZ,04,02,85616
AZ,04,02,85650
AZ,04,02,85643
AZ,04,02,85655
AZ,04,02,85702
AZ,04,02,85670
AZ,04,02,85704
AZ,04,02,85671
AZ,04,02,85705
AZ,04,02,85711
AZ,04,02,85707
AZ,04,02,85710
AZ,04,02,85708
AZ,04,02,85712
AZ,04,02,85607
AZ,04,02,85606
AZ,04,02,85605
AZ,04,02,85603
AZ,04,02,85602
AZ,04,02,85608
AZ,04,02,85609
AZ,04,02,85717
AZ,04,02,85742
AZ,04,02,85615
AZ,04,02,85718
AZ,04,02,85725
AZ,04,02,85741
AZ,04,02,85730
AZ,04,02,85728
AZ,04,02,85740
AZ,04,02,85732
AZ,04,02,85731
AZ,04,02,85733
AZ,04,02,85614
AZ,04,02,85749
AZ,04,02,85613
AZ,04,02,85748
AZ,04,02,85744
AZ,04,02,85747
AZ,04,02,85751
AZ,04,02,85750
AZ,04,02,85752
AZ,04,02,85641
AZ,04,02,85620
AZ,04,02,85619
AZ,04,02,85617
AZ,04,02,85627
AZ,04,02,85622
AZ,04,02,85626
AZ,04,02,85625
AZ,04,02,85629
AZ,04,02,85638
AZ,04,02,85630
AZ,04,02,85637
AZ,04,02,85632
AZ,04,02,85636
AZ,04,02,85635
AZ,04,03,85037
AZ,04,03,85343
AZ,04,03,85337
AZ,04,03,85336
AZ,04,03,85039
AZ,04,03,85646
AZ,04,03,85350
AZ,04,03,85341
AZ,04,03,85349
AZ,04,03,85354
AZ,04,03,85645
AZ,04,03,85353
AZ,04,03,85392
AZ,04,03,85714
AZ,04,03,85321
AZ,04,03,85648
AZ,04,03,85369
AZ,04,03,85662
AZ,04,03,85703
AZ,04,03,85364
AZ,04,03,85366
AZ,04,03,85701
AZ,04,03,85706
AZ,04,03,85713
AZ,04,03,85709
AZ,04,03,85601
AZ,35,03,86544
AZ,04,03,85719
AZ,04,03,85723
AZ,04,03,85722
AZ,04,03,85721
AZ,04,03,85720
AZ,04,03,85724
AZ,04,03,85726
AZ,04,03,85735
AZ,04,03,85734
AZ,04,03,85736
AZ,04,03,85743
AZ,04,03,85745
AZ,04,03,85746
AZ,04,03,85754
AZ,04,03,85611
AZ,04,03,85775
AZ,04,03,85777
AZ,04,03,85757
AZ,04,03,85621
AZ,04,03,85640
AZ,04,03,85628
AZ,04,03,85322
AZ,04,03,85639
AZ,04,03,85624
AZ,04,03,85323
AZ,04,03,85326
AZ,04,03,85329
AZ,04,03,85633
AZ,04,03,85634
AZ,04,04,85217
AZ,04,04,85342
AZ,04,04,85232
AZ,04,04,85348
AZ,04,04,85344
AZ,04,04,85347
AZ,04,04,85243
AZ,04,04,85346
AZ,04,04,85352
AZ,04,04,85357
AZ,04,04,85356
AZ,04,04,85320
AZ,04,04,85371
AZ,04,04,85360
AZ,04,04,85359
AZ,04,04,85358
AZ,04,04,85362
AZ,04,04,85367
AZ,04,04,85365
AZ,04,04,85390
AZ,04,04,85396
AZ,04,04,85547
AZ,04,04,85541
AZ,04,04,85545
AZ,04,04,85544
AZ,04,04,85554
AZ,04,04,85553
AZ,04,04,85278
AZ,04,04,85279
AZ,04,04,85290
AZ,04,04,86440
AZ,04,04,86441
AZ,04,04,86446
AZ,04,04,86445
AZ,04,04,86444
AZ,04,04,86442
AZ,04,04,86443
AZ,04,04,86323
AZ,04,04,86301
AZ,04,04,86303
AZ,04,04,86302
AZ,04,04,86304
AZ,04,04,86321
AZ,04,04,86320
AZ,04,04,86305
AZ,04,04,86314
AZ,04,04,86312
AZ,04,04,86313
AZ,04,04,86327
AZ,04,04,86324
AZ,04,04,86326
AZ,04,04,86325
AZ,04,04,86337
AZ,04,04,86330
AZ,04,04,86331
AZ,04,04,86329
AZ,04,04,86338
AZ,04,04,86333
AZ,04,04,86332
AZ,04,04,86334
AZ,04,04,85334
AZ,04,04,86021
AZ,04,04,86430
AZ,04,04,86403
AZ,04,04,86429
AZ,04,04,86401
AZ,04,04,86402
AZ,04,04,86343
AZ,04,04,86404
AZ,04,04,86427
AZ,04,04,86409
AZ,04,04,86411
AZ,04,04,86406
AZ,04,04,86405
AZ,04,04,86426
AZ,04,04,86413
AZ,04,04,85333
AZ,04,04,86431
AZ,04,04,86029
AZ,04,04,86433
AZ,04,04,86432
AZ,04,04,86439
AZ,04,04,86436
AZ,04,04,85332
AZ,04,04,85325
AZ,04,04,85220
AZ,04,04,85219
AZ,04,04,85324
AZ,04,04,86437
AZ,04,04,86438
AZ,04,04,85218
AZ,04,04,85328
AZ,04,05,85216
AZ,04,05,85227
AZ,04,05,85225
AZ,04,05,85233
AZ,04,05,85236
AZ,04,05,85234
AZ,04,05,85249
AZ,04,05,85242
AZ,04,05,85248
AZ,04,05,85215
AZ,04,05,85213
AZ,04,05,85240
AZ,04,05,85212
AZ,04,05,85209
AZ,04,05,85204
AZ,04,05,85208
AZ,04,05,85205
AZ,04,05,85206
AZ,04,05,85207
AZ,04,05,85295
AZ,04,05,85298
AZ,04,05,85299
AZ,04,05,85297
AZ,04,05,85277
AZ,04,05,85296
AZ,04,06,85054
AZ,04,06,85250
AZ,04,06,85261
AZ,04,06,85260
AZ,04,06,85255
AZ,04,06,85053
AZ,04,06,85051
AZ,04,06,85050
AZ,04,06,85254
AZ,04,06,85251
AZ,04,06,85252
AZ,04,06,85071
AZ,04,06,85253
AZ,04,06,85078
AZ,04,06,85080
AZ,04,06,85256
AZ,04,06,85259
AZ,04,06,85258
AZ,04,06,85377
AZ,04,06,85264
AZ,04,06,85263
AZ,04,06,85262
AZ,04,06,85268
AZ,04,06,85267
AZ,04,06,85269
AZ,04,06,85046
AZ,04,06,85023
AZ,04,06,85032
AZ,04,06,85022
AZ,04,06,85029
AZ,04,06,85331
AZ,04,06,85327
AZ,04,06,85024
AZ,04,06,85028
AZ,04,06,85027
AZ,04,07,85009
AZ,04,07,85008
AZ,04,07,85061
AZ,04,07,85036
AZ,04,07,85035
AZ,04,07,85034
AZ,04,07,85041
AZ,04,07,85040
AZ,04,07,85038
AZ,04,07,85043
AZ,04,07,85339
AZ,04,07,85042
AZ,04,07,85055
AZ,04,07,85067
AZ,04,07,85066
AZ,04,07,85065
AZ,04,07,85063
AZ,04,07,85062
AZ,04,07,85072
AZ,04,07,85077
AZ,04,07,85074
AZ,04,07,85073
AZ,04,07,85075
AZ,04,07,85099
AZ,04,07,85079
AZ,04,07,85082
AZ,04,07,85006
AZ,04,07,85002
AZ,04,07,85007
AZ,04,07,85001
AZ,04,07,85004
AZ,04,07,85003
AZ,04,07,85005
AZ,04,07,85083
AZ,04,07,85098
AZ,04,07,85301
AZ,04,07,85015
AZ,04,07,85013
AZ,04,07,85010
AZ,04,07,85266
AZ,04,07,85305
AZ,04,07,85311
AZ,04,07,85303
AZ,04,07,85033
AZ,04,07,85019
AZ,04,07,85031
AZ,04,07,85030
AZ,04,07,85017
AZ,04,07,85026
AZ,04,07,85025
AZ,04,08,85338
AZ,04,08,85340
AZ,04,08,85345
AZ,04,08,85355
AZ,04,08,85351
AZ,04,08,85087
AZ,04,08,85085
AZ,04,08,85086
AZ,04,08,85395
AZ,04,08,85361
AZ,04,08,85335
AZ,04,08,85363
AZ,04,08,85375
AZ,04,08,85383
AZ,04,08,85374
AZ,04,08,85373
AZ,04,08,85372
AZ,04,08,85378
AZ,04,08,85376
AZ,04,08,85381
AZ,04,08,85382
AZ,04,08,85380
AZ,04,08,85379
AZ,04,08,85385
AZ,04,08,85388
AZ,04,08,85387
AZ,04,08,85318
AZ,04,08,85313
AZ,04,08,85312
AZ,04,08,85304
AZ,04,08,85302
AZ,04,08,85310
AZ,04,08,85309
AZ,04,08,85307
AZ,04,08,85306
AZ,04,08,85308
AZ,04,09,85203
AZ,04,09,85224
AZ,04,09,85226
AZ,04,09,85044
AZ,04,09,85048
AZ,04,09,85045
AZ,04,09,85060
AZ,04,09,85246
AZ,04,09,85244
AZ,04,09,85202
AZ,04,09,85201
AZ,04,09,85064
AZ,04,09,85068
AZ,04,09,85070
AZ,04,09,85069
AZ,04,09,85076
AZ,04,09,85214
AZ,04,09,85286
AZ,04,09,85257
AZ,04,09,85211
AZ,04,09,85210
AZ,04,09,85014
AZ,04,09,85016
AZ,04,09,85275
AZ,04,09,85274
AZ,04,09,85271
AZ,04,09,85283
AZ,04,09,85282
AZ,04,09,85281
AZ,04,09,85280
AZ,04,09,85287
AZ,04,09,85285
AZ,04,09,85284
AZ,04,09,85289
AZ,04,09,85012
AZ,04,09,85011
AZ,04,09,85018
AZ,04,09,85021
AZ,04,09,85020
CA,06,01,96132
CA,06,01,95568
CA,06,01,96095
CA,06,01,96062
CA,06,01,95958
CA,06,01,96104
CA,06,01,96025
CA,06,01,95917
CA,06,01,96103
CA,06,01,95910
CA,06,01,96049
CA,06,01,95934
CA,06,01,96096
CA,06,01,95914
CA,06,01,95916
CA,06,01,95915
CA,06,01,95923
CA,06,01,95920
CA,06,01,95922
CA,06,01,96061
CA,06,01,95924
CA,06,01,95930
CA,06,01,95929
CA,06,01,95928
CA,06,01,95927
CA,06,01,95926
CA,06,01,95949
CA,06,01,95938
CA,06,01,95956
CA,06,01,95941
CA,06,01,95936
CA,06,01,95940
CA,06,01,96099
CA,06,01,95944
CA,06,01,96097
CA,06,01,95943
CA,06,01,95942
CA,06,01,95948
CA,06,01,96101
CA,06,01,96059
CA,06,01,95947
CA,06,01,95946
CA,06,01,96050
CA,06,01,95945
CA,06,01,96058
CA,06,01,96051
CA,06,01,95954
CA,06,01,96057
CA,06,01,96056
CA,06,01,96054
CA,06,01,96055
CA,06,01,96065
CA,06,01,95712
CA,06,01,95701
CA,06,01,96028
CA,06,01,95980
CA,06,01,95960
CA,06,01,95959
CA,06,01,95703
CA,06,01,96063
CA,06,01,96076
CA,06,01,95967
CA,06,01,95978
CA,06,01,95970
CA,06,01,96106
CA,06,01,95965
CA,06,01,95966
CA,06,01,96108
CA,06,01,95969
CA,06,01,96064
CA,06,01,96111
CA,06,01,95968
CA,06,01,96080
CA,06,01,96094
CA,06,01,95977
CA,06,01,95971
CA,06,01,96121
CA,06,01,96105
CA,06,01,95973
CA,06,01,95976
CA,06,01,95975
CA,06,01,95974
CA,06,01,96003
CA,06,01,96069
CA,06,01,96074
CA,06,01,95983
CA,06,01,96070
CA,06,01,95736
CA,06,01,96027
CA,06,01,95714
CA,06,01,95981
CA,06,01,96075
CA,06,01,96068
CA,06,01,96067
CA,06,01,95984
CA,06,01,95713
CA,06,01,95986
CA,06,01,95717
CA,06,01,95715
CA,06,01,95724
CA,06,01,95722
CA,06,01,96110
CA,06,01,95728
CA,06,01,96071
CA,06,01,96001
CA,06,01,96073
CA,06,01,96002
CA,06,01,96009
CA,06,01,96109
CA,06,01,96007
CA,06,01,96006
CA,06,01,96008
CA,06,01,96014
CA,06,01,96013
CA,06,01,96011
CA,06,01,96015
CA,06,01,96022
CA,06,01,96017
CA,06,01,96016
CA,06,01,96021
CA,06,01,96019
CA,06,01,96020
CA,06,01,96023
CA,06,01,96039
CA,06,01,96037
CA,06,01,96029
CA,06,01,96035
CA,06,01,96031
CA,06,01,96078
CA,06,01,96032
CA,06,01,96034
CA,06,01,96040
CA,06,01,96033
CA,06,01,96038
CA,06,01,96119
CA,06,01,96079
CA,06,01,96117
CA,06,01,96118
CA,06,01,96113
CA,06,01,96116
CA,06,01,96112
CA,06,01,96115
CA,06,01,96114
CA,06,01,96129
CA,06,01,96086
CA,06,01,96088
CA,06,01,96122
CA,06,01,96128
CA,06,01,96125
CA,06,01,96124
CA,06,01,96123
CA,06,01,96126
CA,06,01,96127
CA,06,01,96134
CA,06,01,96130
CA,06,01,96136
CA,06,01,96135
CA,06,01,96137
CA,06,01,96085
CA,06,01,96047
CA,06,01,96084
CA,06,01,96087
CA,06,01,95602
CA,06,01,95603
CA,06,01,96044
CA,06,01,96090
CA,06,01,96089
CA,06,01,96092
CA,06,02,94978
CA,06,02,94956
CA,06,02,95482
CA,06,02,95441
CA,06,02,94955
CA,06,02,95415
CA,06,02,94915
CA,06,02,94914
CA,06,02,94954
CA,06,02,94947
CA,06,02,94949
CA,06,02,94952
CA,06,02,94948
CA,06,02,94950
CA,06,02,94960
CA,06,02,95412
CA,06,02,94976
CA,06,02,95430
CA,06,02,94957
CA,06,02,94966
CA,06,02,94977
CA,06,02,94965
CA,06,02,94964
CA,06,02,94963
CA,06,02,94973
CA,06,02,94970
CA,06,02,94972
CA,06,02,94971
CA,06,02,94974
CA,06,02,95432
CA,06,02,95437
CA,06,02,95410
CA,06,02,95436
CA,06,02,94913
CA,06,02,94912
CA,06,02,94998
CA,06,02,94904
CA,06,02,95421
CA,06,02,94903
CA,06,02,94979
CA,06,02,95465
CA,06,02,95449
CA,06,02,95444
CA,06,02,95450
CA,06,02,95448
CA,06,02,95446
CA,06,02,95445
CA,06,02,95420
CA,06,02,95459
CA,06,02,95417
CA,06,02,95456
CA,06,02,95454
CA,06,02,95462
CA,06,02,95460
CA,06,02,95419
CA,06,02,95463
CA,06,02,95418
CA,06,02,95472
CA,06,02,95466
CA,06,02,95486
CA,06,02,95429
CA,06,02,95425
CA,06,02,95427
CA,06,02,95471
CA,06,02,95468
CA,06,02,95467
CA,06,02,95469
CA,06,02,95428
CA,06,02,95470
CA,06,02,96052
CA,06,02,95490
CA,06,02,96041
CA,06,02,95525
CA,06,02,95488
CA,06,02,95502
CA,06,02,95481
CA,06,02,95527
CA,06,02,95473
CA,06,02,95501
CA,06,02,96048
CA,06,02,95497
CA,06,02,95494
CA,06,02,95492
CA,06,02,94925
CA,06,02,95514
CA,06,02,95511
CA,06,02,95524
CA,06,02,95503
CA,06,02,95518
CA,06,02,95521
CA,06,02,95519
CA,06,02,94924
CA,06,02,94923
CA,06,02,96024
CA,06,02,96010
CA,06,02,94922
CA,06,02,94920
CA,06,02,94938
CA,06,02,95526
CA,06,02,94930
CA,06,02,94929
CA,06,02,94937
CA,06,02,94933
CA,06,02,94939
CA,06,02,94946
CA,06,02,95480
CA,06,02,95570
CA,06,02,96093
CA,06,02,95569
CA,06,02,95540
CA,06,02,95538
CA,06,02,95532
CA,06,02,95531
CA,06,02,95528
CA,06,02,95537
CA,06,02,95534
CA,06,02,95536
CA,06,02,95543
CA,06,02,94901
CA,06,02,95552
CA,06,02,95542
CA,06,02,95546
CA,06,02,95551
CA,06,02,95545
CA,06,02,95550
CA,06,02,95547
CA,06,02,95549
CA,06,02,95548
CA,06,02,95558
CA,06,02,95553
CA,06,02,95567
CA,06,02,95556
CA,06,02,95555
CA,06,02,95554
CA,06,02,95559
CA,06,02,95565
CA,06,02,95564
CA,06,02,95563
CA,06,02,95562
CA,06,02,95560
CA,06,02,95571
CA,06,02,95595
CA,06,02,95589
CA,06,02,95573
CA,06,02,95587
CA,06,02,95585
CA,06,02,94945
CA,06,02,94942
CA,06,02,94941
CA,06,02,94940
CA,06,02,96091
CA,06,02,96046
CA,06,03,95423
CA,06,03,94533
CA,06,03,95903
CA,06,03,95901
CA,06,03,95443
CA,06,03,95422
CA,06,03,95464
CA,06,03,94512
CA,06,03,95458
CA,06,03,95668
CA,06,03,95612
CA,06,03,95836
CA,06,03,95615
CA,06,03,95616
CA,06,03,95618
CA,06,03,95617
CA,06,03,95620
CA,06,03,95627
CA,06,03,95626
CA,06,03,95625
CA,06,03,95639
CA,06,03,95637
CA,06,03,95641
CA,06,03,95645
CA,06,03,95653
CA,06,03,95659
CA,06,03,95913
CA,06,03,95698
CA,06,03,95424
CA,06,03,95912
CA,06,03,95957
CA,06,03,95671
CA,06,03,95918
CA,06,03,95919
CA,06,03,95932
CA,06,03,95925
CA,06,03,95935
CA,06,03,95697
CA,06,03,95937
CA,06,03,95673
CA,06,03,95485
CA,06,03,95676
CA,06,03,95674
CA,06,03,95939
CA,06,03,95680
CA,06,03,95679
CA,06,03,95690
CA,06,03,95688
CA,06,03,95687
CA,06,03,95694
CA,06,03,95951
CA,06,03,95692
CA,06,03,95950
CA,06,03,95696
CA,06,03,95953
CA,06,03,95695
CA,06,03,95955
CA,06,03,95961
CA,06,03,95979
CA,06,03,95963
CA,06,03,95962
